fighter_url,dob,sig_str_acc,takedown_acc,slpm,sapm,str_def,td_avg,td_def,sub_avg,wins,losses,draws
http://ufcstats.com/fighter-details/ae81a3ac7b260411,"Dec 15, 1989",43%,50%,2.86,2.79,48%,1.57,57%,0.0,24,6,0
http://ufcstats.com/fighter-details/31f8081c7600da93,"Apr 20, 1991",45%,23%,3.60,4.58,53%,1.18,66%,0.5,17,7,1
http://ufcstats.com/fighter-details/04835018f90b118c,"Oct 07, 1997",52%,34%,7.60,5.36,57%,1.35,70%,0.8,12,2,0
http://ufcstats.com/fighter-details/7674b836ce0698a0,"Jun 02, 1992",63%,100%,6.44,2.28,63%,0.27,66%,0.0,11,3,0
http://ufcstats.com/fighter-details/b4b496ec2197ee3e,"Nov 07, 1997",55%,25%,6.47,2.56,58%,0.82,71%,0.0,11,0,0
http://ufcstats.com/fighter-details/0232cabbc30a2372,"Nov 29, 1993",41%,0%,5.95,5.22,56%,0.00,76%,0.0,18,6,1
http://ufcstats.com/fighter-details/c58f51dedb310998,"Dec 07, 1987",40%,47%,2.02,1.73,57%,3.11,65%,1.0,20,7,0
http://ufcstats.com/fighter-details/bc7f4b2d4c2724a2,"Jul 04, 1990",49%,42%,1.91,4.31,50%,1.72,100%,0.0,18,4,0
http://ufcstats.com/fighter-details/e8b731feff72294b,"Aug 09, 1993",41%,35%,4.19,3.78,59%,0.38,54%,0.6,18,5,1
http://ufcstats.com/fighter-details/809bd1a871491508,"Sep 15, 1994",55%,42%,6.83,4.07,42%,3.27,72%,1.8,18,9,0
http://ufcstats.com/fighter-details/971246648e162f0d,"Sep 13, 1999",49%,32%,4.44,2.97,39%,2.50,55%,2.2,17,5,1
http://ufcstats.com/fighter-details/6a740daf1b279661,"May 18, 1998",53%,45%,4.56,2.78,55%,1.56,51%,0.1,15,3,0
http://ufcstats.com/fighter-details/e4a47b07044ddd72,"Aug 27, 1997",46%,0%,5.90,3.93,56%,0.00,68%,0.6,18,7,0
http://ufcstats.com/fighter-details/0abcf6bc47191219,"Apr 24, 1993",44%,25%,2.87,4.83,50%,2.05,100%,0.0,14,4,0
http://ufcstats.com/fighter-details/597499ac7a5aac62,"Apr 10, 1995",41%,23%,4.61,3.43,60%,1.47,54%,0.0,16,4,0
http://ufcstats.com/fighter-details/a67d071163962af8,"Apr 07, 1987",56%,12%,2.04,1.36,63%,0.16,65%,0.2,26,3,0
http://ufcstats.com/fighter-details/3cc506f115cbb9d5,"Jul 17, 1999",65%,60%,4.97,1.30,57%,2.80,91%,0.9,9,1,0
http://ufcstats.com/fighter-details/1c23ec2f1b71be40,"Nov 20, 1998",56%,20%,5.83,5.03,59%,0.80,83%,0.0,9,1,0
http://ufcstats.com/fighter-details/327d5f279895110d,"Jul 15, 1988",41%,43%,3.12,4.02,46%,1.13,32%,0.7,15,6,0
http://ufcstats.com/fighter-details/e564146b9cf6dbef,"Jan 22, 2001",57%,40%,2.55,2.39,43%,3.70,87%,0.0,11,2,0
http://ufcstats.com/fighter-details/76e2870ffafbe38f,"Feb 11, 1994",47%,52%,3.91,2.80,61%,4.78,61%,0.2,20,0,0
http://ufcstats.com/fighter-details/5b43d68174b6e2ab,"Dec 30, 1997",46%,0%,3.91,3.97,64%,0.00,100%,0.0,17,2,0
http://ufcstats.com/fighter-details/b1de86d835638319,"Jun 30, 1999",58%,0%,6.67,3.86,61%,0.00,37%,0.0,14,0,0
http://ufcstats.com/fighter-details/39d309957c5c210d,"Mar 14, 1998",70%,42%,3.68,1.98,58%,4.41,100%,0.8,13,0,0
http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,"Apr 30, 1996",41%,50%,3.58,2.82,59%,0.67,50%,1.3,15,3,1
http://ufcstats.com/fighter-details/396fe87b84ac2e1c,"Jul 22, 1991",51%,54%,4.34,2.65,60%,1.20,44%,0.5,17,1,1
http://ufcstats.com/fighter-details/f6ad6a1e4d600e0d,"Apr 26, 1995",43%,56%,6.33,4.87,48%,3.38,77%,0.1,18,3,0
http://ufcstats.com/fighter-details/6d48a2df51749d91,"Dec 06, 1990",47%,9%,1.27,5.30,26%,0.88,42%,0.4,12,7,0
http://ufcstats.com/fighter-details/a93f94c923c3a9cb,"Jul 24, 1995",57%,20%,4.45,2.36,54%,0.43,57%,0.0,15,2,0
http://ufcstats.com/fighter-details/4948e412fa6ab67d,"Feb 20, 1997",31%,50%,1.77,3.71,46%,0.74,47%,0.0,7,5,1
http://ufcstats.com/fighter-details/d964a59c48381cb6,"Jan 30, 1997",54%,36%,6.35,7.10,61%,2.06,75%,0.2,11,2,0
http://ufcstats.com/fighter-details/01c9e4013afce141,"Sep 27, 2000",43%,20%,7.03,6.26,53%,0.20,61%,0.0,12,5,0
http://ufcstats.com/fighter-details/52b6bf4528130e86,"Nov 05, 1993",39%,13%,3.03,4.40,49%,1.00,88%,0.0,12,3,1
http://ufcstats.com/fighter-details/9d51798e61f2e0c7,"Jul 29, 2002",61%,50%,3.41,1.50,58%,12.77,50%,0.8,9,1,0
http://ufcstats.com/fighter-details/329e403448756217,"May 08, 1993",50%,48%,5.36,4.19,54%,1.25,75%,0.4,23,7,0
http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,"Nov 09, 1987",50%,28%,2.70,2.45,39%,1.50,33%,0.0,13,8,0
http://ufcstats.com/fighter-details/cfbb3edab781dfd2,"Apr 23, 2001",52%,15%,9.10,5.82,51%,0.91,100%,0.0,8,1,0
http://ufcstats.com/fighter-details/1d2d98ddd05b38fb,"Sep 17, 1997",51%,36%,4.55,4.52,60%,1.79,66%,0.5,13,1,1
http://ufcstats.com/fighter-details/eff9074bc066f0f2,"Apr 07, 1991",57%,75%,4.52,1.27,71%,3.57,0%,3.6,8,0,0
http://ufcstats.com/fighter-details/e94085e821bd81de,"Jun 28, 1992",47%,29%,4.41,4.69,58%,1.12,63%,0.2,11,7,0
http://ufcstats.com/fighter-details/ec3bd30378d63dd1,"Aug 25, 1995",47%,36%,4.53,2.50,61%,2.00,69%,1.0,15,1,0
http://ufcstats.com/fighter-details/71171fc96445bf65,"Aug 28, 1997",50%,48%,3.37,2.56,52%,2.78,80%,0.6,15,2,0
http://ufcstats.com/fighter-details/cd13728ae1151f46,"Dec 14, 1993",43%,51%,4.13,3.42,46%,4.02,76%,0.3,20,12,1
http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,"Jul 15, 1987",50%,0%,5.52,5.75,54%,0.00,64%,0.0,32,13,0
http://ufcstats.com/fighter-details/5870c541798124ae,"Jun 04, 1997",48%,20%,4.27,3.48,55%,0.36,73%,1.1,15,1,0
http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,"Feb 10, 1998",52%,59%,2.70,2.49,52%,8.22,36%,0.4,16,3,1
http://ufcstats.com/fighter-details/46e2011d92463b7e,"Nov 21, 1995",51%,35%,3.57,1.97,64%,2.90,66%,0.6,12,3,0
http://ufcstats.com/fighter-details/a474aade8eb3a8f0,"Dec 11, 1995",47%,47%,2.15,2.01,68%,4.26,66%,0.4,16,4,0
http://ufcstats.com/fighter-details/12ebd7d157e91701,"Jul 13, 1989",48%,22%,3.86,5.35,41%,0.77,74%,0.0,23,13,0
http://ufcstats.com/fighter-details/239d8e5359022f3b,"Dec 08, 2001",48%,28%,6.12,4.41,57%,0.66,84%,0.0,18,1,0
http://ufcstats.com/fighter-details/294aa73dbf37d281,"Mar 16, 1990",51%,24%,3.95,4.72,51%,1.94,72%,0.2,15,9,2
http://ufcstats.com/fighter-details/e56cee1ad697db04,"Jul 16, 1998",53%,0%,7.88,5.25,48%,0.00,100%,0.4,8,2,0
http://ufcstats.com/fighter-details/6fc506e1099afe20,"Jan 07, 1993",42%,39%,4.06,6.15,49%,2.82,66%,0.6,13,4,0
http://ufcstats.com/fighter-details/cad24459b28592ca,"Apr 21, 1987",47%,25%,3.44,4.03,50%,1.83,80%,0.1,18,9,0
http://ufcstats.com/fighter-details/7478b7f959ba61f5,"Sep 05, 2002",48%,53%,4.18,2.96,46%,2.98,53%,1.1,10,1,0
http://ufcstats.com/fighter-details/4bdedbdeedff7d1d,"Nov 15, 1995",45%,57%,6.42,5.12,61%,1.02,75%,0.0,10,4,0
http://ufcstats.com/fighter-details/2dbc60c52de126d8,"Sep 29, 1994",42%,0%,5.47,8.54,44%,0.00,0%,0.0,13,5,1
http://ufcstats.com/fighter-details/3df5493bb279226f,"May 22, 1987",55%,57%,2.84,3.22,44%,0.93,63%,0.7,15,7,1
http://ufcstats.com/fighter-details/fba03cd6cc28dc41,"Mar 04, 1985",35%,36%,3.67,4.52,59%,1.07,43%,0.1,19,7,0
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,"Dec 21, 1987",43%,26%,3.41,3.32,54%,0.70,80%,0.0,21,13,0
http://ufcstats.com/fighter-details/e375cb5caf4717b6,"Nov 11, 1992",46%,50%,4.04,3.13,53%,4.04,81%,0.0,12,2,0
http://ufcstats.com/fighter-details/814e5233e2acf2ee,"Jan 10, 1991",49%,14%,4.60,3.93,55%,0.44,66%,0.4,20,9,0
http://ufcstats.com/fighter-details/60193e707634e560,"Mar 16, 1989",27%,37%,2.95,3.65,57%,1.91,85%,0.3,7,2,0
http://ufcstats.com/fighter-details/7d6ceff6747f2de2,"Apr 21, 1998",50%,35%,5.50,3.95,52%,1.11,62%,0.0,12,3,0
http://ufcstats.com/fighter-details/38c7f72747f4f712,"May 17, 1995",47%,40%,2.63,2.83,56%,2.53,37%,0.8,17,9,0
http://ufcstats.com/fighter-details/8fd808923cffff82,"Jun 25, 1990",37%,46%,3.89,4.55,49%,2.24,71%,0.2,25,14,0
http://ufcstats.com/fighter-details/07225ba28ae309b6,"Oct 17, 1989",55%,39%,3.23,3.05,48%,2.29,54%,2.6,37,11,0
http://ufcstats.com/fighter-details/d8c7c61b176e3994,"Jul 07, 1991",40%,22%,2.82,3.69,58%,0.84,81%,0.0,15,8,0
http://ufcstats.com/fighter-details/150ff4cc642270b9,"Dec 04, 1991",48%,53%,6.92,4.60,58%,0.22,81%,0.3,28,9,0
http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,"Feb 17, 1992",53%,34%,5.78,4.57,50%,1.57,85%,0.3,20,6,0
http://ufcstats.com/fighter-details/d549cefc7c54ab78,"Sep 07, 1990",54%,29%,3.18,2.26,47%,2.44,40%,0.5,22,4,0
http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,"Jan 20, 1996",50%,33%,4.21,2.10,64%,0.68,70%,0.5,20,7,0
http://ufcstats.com/fighter-details/a112097ad877a48f,"May 31, 1994",48%,0%,4.70,11.61,52%,0.00,77%,3.4,12,2,0
http://ufcstats.com/fighter-details/c051c2e12d692b8a,"Mar 13, 1996",38%,29%,2.54,2.29,61%,1.52,45%,1.1,12,4,0
http://ufcstats.com/fighter-details/fe2babf95de24fb1,"Oct 08, 2004",42%,54%,1.34,1.24,52%,6.10,25%,0.9,12,1,0
http://ufcstats.com/fighter-details/511e82663651438d,"Jun 04, 1986",39%,38%,4.27,3.78,58%,0.57,81%,0.0,25,20,0
http://ufcstats.com/fighter-details/05339613bf8e9808,"Jun 25, 1987",45%,29%,5.11,3.53,57%,0.70,37%,0.3,22,10,0
http://ufcstats.com/fighter-details/d62e280d0f7b6d6f,"Jun 29, 1995",58%,0%,8.14,10.17,36%,0.00,0%,0.0,6,1,0
http://ufcstats.com/fighter-details/ad5cb64af10fc946,"Jan 25, 1999",46%,100%,3.36,2.11,61%,1.87,76%,0.6,9,0,0
http://ufcstats.com/fighter-details/17cb6d8e8187f304,"Mar 22, 1998",42%,50%,2.72,2.47,53%,3.37,56%,2.1,10,1,0
http://ufcstats.com/fighter-details/709fadb644ee3f51,"Apr 22, 1997",61%,75%,5.19,2.81,59%,1.19,72%,0.0,12,2,0
http://ufcstats.com/fighter-details/4126a78111c0855a,"Jan 16, 1993",56%,50%,3.47,2.61,60%,1.25,76%,0.4,18,2,0
http://ufcstats.com/fighter-details/86bace9e4ad85542,"Apr 13, 1998",47%,27%,5.05,3.92,50%,0.73,82%,0.0,27,12,0
http://ufcstats.com/fighter-details/519e4fe37ce9ff75,"Oct 19, 1988",41%,16%,4.48,4.33,53%,0.61,58%,0.1,29,15,0
http://ufcstats.com/fighter-details/69898645d600abdb,"Feb 05, 1996",60%,35%,5.37,5.86,46%,1.38,94%,0.2,13,3,1
http://ufcstats.com/fighter-details/1e719d4b676dc19a,"Nov 04, 1992",45%,22%,3.08,3.80,50%,0.83,51%,0.5,15,5,0
http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,"Jun 05, 1993",39%,17%,4.68,3.84,51%,0.85,44%,0.3,13,6,0
http://ufcstats.com/fighter-details/d6a8edb7410223a0,"Mar 20, 2003",32%,40%,2.17,5.95,37%,2.00,100%,1.0,14,3,0
http://ufcstats.com/fighter-details/bb2c3c3a466224af,"Jun 09, 1999",50%,46%,4.13,3.94,53%,1.12,82%,0.4,10,2,0
http://ufcstats.com/fighter-details/4148802ae4a50768,"Jul 07, 1999",38%,25%,5.45,6.17,54%,0.14,81%,0.3,15,4,0
http://ufcstats.com/fighter-details/e463ce0a2ca474f4,"May 08, 1995",49%,0%,10.51,2.04,69%,0.00,100%,0.0,11,1,0
http://ufcstats.com/fighter-details/9a97acbfd5a08bfa,"Aug 03, 1998",44%,33%,4.50,2.65,71%,0.70,100%,0.0,15,1,0
http://ufcstats.com/fighter-details/792be9a24df82ed6,"Dec 07, 1993",43%,41%,3.86,3.69,59%,1.39,67%,0.4,24,10,2
http://ufcstats.com/fighter-details/fdd22e895a70e4a8,"Mar 12, 2002",63%,0%,6.33,5.89,39%,0.00,85%,0.0,10,1,0
http://ufcstats.com/fighter-details/e4faa79383c9f214,"Jul 05, 1998",42%,60%,7.28,6.47,49%,0.75,81%,0.0,6,2,1
http://ufcstats.com/fighter-details/7debc13b36343605,"Apr 26, 1996",43%,55%,3.67,3.71,56%,3.14,85%,0.6,19,5,0
http://ufcstats.com/fighter-details/baa9be02c3e3e038,"May 17, 1991",36%,33%,2.13,5.34,46%,0.39,27%,0.0,11,7,0
http://ufcstats.com/fighter-details/9f5609dba6584ab2,"Oct 19, 2004",44%,33%,6.37,5.60,54%,0.50,83%,0.0,9,0,0
http://ufcstats.com/fighter-details/9cdd2da1a9104a0b,"Jul 27, 1991",46%,35%,3.21,2.76,44%,1.87,62%,0.4,11,6,0
http://ufcstats.com/fighter-details/06e4245d16fc5315,"Oct 05, 1994",56%,49%,2.88,1.58,56%,4.90,72%,0.2,13,2,0
http://ufcstats.com/fighter-details/07797f10b9569cfc,"Jan 13, 1992",36%,50%,7.58,10.56,41%,0.33,16%,0.0,7,4,0
http://ufcstats.com/fighter-details/9c27f3217891f3f0,"Aug 09, 1992",33%,0%,3.35,9.36,30%,0.00,30%,0.0,14,8,0
http://ufcstats.com/fighter-details/34b96d52db1d26e6,"Dec 06, 1997",42%,0%,3.70,5.44,49%,0.00,70%,0.0,11,6,0
http://ufcstats.com/fighter-details/faf317c665546a36,"Aug 06, 2004",53%,71%,4.74,2.76,67%,2.30,57%,0.9,8,1,0
http://ufcstats.com/fighter-details/21b813b919776d90,"Mar 16, 1987",67%,80%,2.06,1.52,40%,3.26,60%,0.0,9,4,0
http://ufcstats.com/fighter-details/53c10176e3bc7416,"Oct 29, 1989",46%,25%,3.17,4.57,47%,1.08,40%,1.4,14,9,0
http://ufcstats.com/fighter-details/4a574b8512fc1b30,"Oct 13, 1993",47%,50%,6.28,3.06,41%,1.27,50%,0.0,23,6,0
http://ufcstats.com/fighter-details/5ef94841c4bc3f86,"Jan 27, 1996",46%,0%,3.78,4.64,51%,0.00,50%,1.4,14,7,0
http://ufcstats.com/fighter-details/7c7332319c14094c,"Dec 02, 1992",47%,45%,4.24,5.39,49%,0.57,72%,0.7,24,12,1
http://ufcstats.com/fighter-details/3a314d9fa7c6825d,"Jun 22, 1985",38%,42%,3.54,4.09,56%,0.54,71%,0.2,29,7,0
http://ufcstats.com/fighter-details/6e8349a0a0476d60,"Nov 15, 1999",55%,33%,5.71,2.42,58%,1.30,0%,0.0,7,0,0
http://ufcstats.com/fighter-details/23dec7c47cb418f8,"Mar 24, 1994",54%,61%,4.47,4.00,43%,2.74,52%,1.2,10,4,0
http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,"Apr 24, 1998",41%,54%,4.05,2.21,69%,2.21,56%,1.5,13,3,0
http://ufcstats.com/fighter-details/8e382b585a92affe,"Jul 18, 1990",49%,36%,3.51,4.15,50%,0.46,53%,0.2,11,7,0
http://ufcstats.com/fighter-details/f2b3f4ef3f780168,"Dec 06, 1989",54%,31%,2.65,1.95,57%,0.91,50%,0.4,10,4,0
http://ufcstats.com/fighter-details/e5864a42c80294f6,"Nov 13, 1998",50%,0%,2.32,10.94,29%,0.00,0%,0.0,11,1,0
http://ufcstats.com/fighter-details/82a5152216251682,"Aug 06, 1991",43%,25%,3.51,3.56,56%,0.88,55%,0.2,19,12,0
http://ufcstats.com/fighter-details/f1ab6f37492c630a,"Mar 02, 1999",50%,25%,9.33,6.60,57%,0.50,80%,0.0,7,2,0
http://ufcstats.com/fighter-details/3d074044a33825e7,"Nov 17, 1992",49%,34%,2.14,3.23,46%,1.97,46%,1.4,13,7,0
http://ufcstats.com/fighter-details/30cad5a751adcb48,"Oct 22, 1994",44%,31%,2.51,2.64,60%,3.25,66%,0.0,11,1,0
http://ufcstats.com/fighter-details/681399317dbf4701,"Apr 25, 1993",60%,50%,5.77,3.40,56%,0.34,55%,0.0,14,3,0
http://ufcstats.com/fighter-details/70380ccdc81915b8,"Jul 29, 1996",61%,42%,4.12,2.13,55%,1.21,61%,2.0,11,1,0
http://ufcstats.com/fighter-details/7d8435c56043b0ae,"Aug 07, 1990",38%,0%,4.28,3.95,52%,0.00,75%,0.0,26,8,0
http://ufcstats.com/fighter-details/595db60957de51d3,"Oct 06, 1993",51%,52%,4.28,4.32,50%,1.11,75%,0.6,32,15,0
http://ufcstats.com/fighter-details/b997be68943010fc,"Aug 28, 1990",50%,45%,5.02,5.50,57%,0.54,87%,0.1,16,8,0
http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,"Dec 31, 1988",62%,0%,5.78,3.51,57%,0.00,75%,0.1,26,12,0
http://ufcstats.com/fighter-details/093e1f5bb73850be,"Oct 18, 1993",60%,40%,4.42,3.69,48%,5.25,68%,1.4,15,4,0
http://ufcstats.com/fighter-details/6d68c1afe954f121,"Jan 09, 1992",40%,29%,2.94,3.24,49%,0.94,66%,0.4,13,9,0
http://ufcstats.com/fighter-details/a3dda21be645be93,"Jan 27, 1999",46%,42%,4.14,4.05,57%,2.89,100%,1.9,11,2,0
http://ufcstats.com/fighter-details/ac026518a9b4dc0f,"Jun 02, 1995",58%,30%,2.18,1.57,59%,2.97,30%,1.2,13,4,0
http://ufcstats.com/fighter-details/28d421729451c8ca,"May 04, 1994",47%,11%,8.75,7.78,48%,0.43,90%,0.0,23,7,0
http://ufcstats.com/fighter-details/64facb6cc564262d,"Nov 22, 1992",50%,47%,4.04,3.55,46%,2.20,50%,0.2,13,5,0
http://ufcstats.com/fighter-details/85497ffd934ecf7e,"Jan 17, 1996",67%,91%,6.89,2.78,47%,7.78,100%,0.7,12,0,0
http://ufcstats.com/fighter-details/e2f6b2769aaedd6c,"Jan 24, 1995",46%,57%,3.35,4.23,50%,3.42,52%,0.4,18,7,0
http://ufcstats.com/fighter-details/aa0c573da7119292,"May 07, 1996",41%,31%,2.74,3.84,45%,2.38,44%,1.3,6,4,0
http://ufcstats.com/fighter-details/739fd4fbb5d862f4,"Mar 10, 1992",54%,75%,4.32,2.22,49%,0.79,93%,0.0,14,3,1
http://ufcstats.com/fighter-details/bc711b6dd95c1af6,"Jul 01, 1993",50%,38%,5.52,4.17,54%,2.49,57%,1.1,18,3,0
http://ufcstats.com/fighter-details/a54660deb6a8489c,"May 17, 1996",47%,28%,3.36,2.51,55%,1.57,70%,0.0,20,7,0
http://ufcstats.com/fighter-details/18d01f7f8338ae72,"Nov 30, 1995",47%,43%,5.44,2.86,58%,1.27,71%,0.2,24,4,0
http://ufcstats.com/fighter-details/a09ed60aa67a3f67,"Aug 02, 1997",54%,37%,4.46,3.24,60%,3.57,54%,0.3,16,0,0
http://ufcstats.com/fighter-details/cdb96af67d096b1e,"Aug 16, 1990",39%,24%,4.90,4.88,55%,0.32,47%,0.3,24,13,0
http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a,"May 15, 1992",58%,75%,6.82,2.73,60%,0.62,85%,0.6,10,1,0
http://ufcstats.com/fighter-details/41e83a89929d1327,"Jun 26, 1991",62%,55%,2.23,1.30,43%,5.64,60%,1.7,22,5,0
http://ufcstats.com/fighter-details/6add18754930182b,"Jul 16, 1999",53%,38%,3.72,4.18,42%,4.07,100%,0.0,7,3,0
http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,"Aug 19, 1988",44%,50%,4.35,7.45,45%,0.37,69%,0.0,13,9,0
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,"Dec 30, 1998",46%,11%,5.59,4.56,55%,0.29,41%,0.0,8,3,0
http://ufcstats.com/fighter-details/0d65c432720accb9,"Feb 22, 1995",52%,42%,5.73,4.45,60%,0.99,52%,0.0,22,10,0
http://ufcstats.com/fighter-details/bbab3baf66128ae2,"Sep 07, 1995",54%,40%,5.18,2.75,63%,1.83,83%,0.1,15,2,0
http://ufcstats.com/fighter-details/98aa60cf58071fd6,"Oct 12, 1990",47%,40%,3.64,2.08,64%,1.67,61%,0.1,36,6,0
http://ufcstats.com/fighter-details/6d35bf94f7d30241,"Oct 27, 1993",33%,25%,2.47,3.88,59%,1.18,62%,0.4,17,3,0
http://ufcstats.com/fighter-details/70dd69b6a703257e,"Aug 04, 2001",61%,25%,7.14,2.14,73%,0.37,66%,0.0,16,2,0
http://ufcstats.com/fighter-details/51ec9dc3b4964f19,"Jul 17, 1994",23%,0%,1.71,3.91,43%,0.00,62%,1.6,14,6,1
http://ufcstats.com/fighter-details/6902fcf0610dd303,"Sep 10, 1996",44%,0%,3.40,3.87,46%,0.00,41%,2.5,18,3,2
http://ufcstats.com/fighter-details/8bd4200561c77a62,"Aug 18, 1994",57%,13%,4.11,3.89,53%,0.45,53%,0.2,17,6,0
http://ufcstats.com/fighter-details/de594b35c45c2e9a,"Feb 28, 1994",37%,34%,2.49,2.40,58%,3.42,80%,0.6,12,3,0
http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d,"Feb 18, 1990",47%,28%,5.65,5.94,49%,0.34,68%,0.1,17,11,0
http://ufcstats.com/fighter-details/e4277e87a789d687,"Apr 04, 1988",47%,25%,5.31,4.02,57%,0.30,62%,0.0,22,10,1
http://ufcstats.com/fighter-details/ffd3224638c01b57,"Sep 09, 1999",38%,42%,5.35,5.29,49%,2.85,56%,0.5,18,2,0
http://ufcstats.com/fighter-details/17923f676f100e16,"Dec 07, 1999",62%,30%,4.85,4.10,41%,2.40,0%,0.0,9,2,0
http://ufcstats.com/fighter-details/1dd1a3aacde66f72,"Jul 17, 2005",48%,0%,3.96,3.20,62%,0.00,72%,0.0,10,4,0
http://ufcstats.com/fighter-details/af9f42e6894047fc,"Aug 17, 1994",46%,30%,4.10,4.28,54%,2.46,70%,0.1,18,9,0
http://ufcstats.com/fighter-details/193b9d1858bc4df3,"Feb 13, 1990",48%,33%,4.82,4.94,48%,0.67,77%,0.6,24,15,0
http://ufcstats.com/fighter-details/9c393e836a852f30,"Jun 17, 1996",56%,0%,3.93,3.66,59%,0.00,87%,0.0,14,3,0
http://ufcstats.com/fighter-details/f166e93d04a8c274,"Dec 30, 1994",47%,46%,3.79,4.65,46%,0.82,68%,1.3,28,8,0
http://ufcstats.com/fighter-details/f201f21cf2c79eb2,"Feb 03, 1994",41%,20%,4.94,2.20,65%,0.51,84%,0.0,10,2,0
http://ufcstats.com/fighter-details/3f11fd1751fa83b1,"Jan 08, 1997",47%,33%,3.25,2.88,49%,3.42,64%,0.9,26,6,0
http://ufcstats.com/fighter-details/a1ad35b98a9136e5,"Aug 04, 1996",41%,39%,3.96,3.56,63%,4.57,100%,0.0,8,2,0
http://ufcstats.com/fighter-details/c2299ec916bc7c56,"Dec 18, 1995",58%,35%,5.58,4.09,41%,4.15,72%,1.7,17,4,0
http://ufcstats.com/fighter-details/7facc9c45d792985,"Jun 19, 1993",47%,7%,2.49,3.17,56%,0.34,0%,0.7,15,4,1
http://ufcstats.com/fighter-details/c814b4c899793af6,"Mar 05, 1993",52%,71%,4.71,4.81,50%,1.00,90%,0.0,14,5,0
http://ufcstats.com/fighter-details/a264d4e9a4d6bfe4,"Oct 17, 1993",55%,22%,5.11,5.82,44%,1.77,72%,1.2,13,4,0
http://ufcstats.com/fighter-details/fbb60f24af5d5a02,"Oct 24, 1998",54%,59%,1.78,3.34,40%,6.86,75%,0.8,11,1,0
http://ufcstats.com/fighter-details/6b56e94a59b7b134,"Dec 19, 1997",48%,38%,3.62,2.36,60%,1.48,52%,0.0,12,5,0
http://ufcstats.com/fighter-details/e1248941344b3288,"Sep 29, 1988",57%,34%,5.99,3.31,58%,1.63,68%,0.2,28,4,0
http://ufcstats.com/fighter-details/07a74004d964c7f4,"May 28, 1995",56%,22%,2.71,3.59,46%,0.85,0%,0.8,10,2,0
http://ufcstats.com/fighter-details/3618e0632ecdba9c,"Dec 02, 1998",41%,0%,4.48,4.28,63%,0.00,78%,0.0,8,1,0
http://ufcstats.com/fighter-details/0859524157a19045,"Jun 04, 2000",46%,0%,9.13,3.90,63%,0.00,91%,0.0,8,0,0
http://ufcstats.com/fighter-details/a01a62132460a98d,"Jan 12, 1989",46%,22%,4.88,5.33,51%,1.63,50%,0.0,10,6,0
http://ufcstats.com/fighter-details/7826923b47f8d72a,"Jan 03, 1995",52%,21%,5.48,3.86,42%,0.68,46%,1.4,24,4,0
http://ufcstats.com/fighter-details/9e8f6c728eb01124,"Nov 14, 1988",57%,26%,6.29,6.83,50%,0.30,73%,0.0,28,5,0
http://ufcstats.com/fighter-details/47b63240018d5d86,"Jun 29, 1992",41%,48%,3.50,3.38,63%,1.47,62%,0.3,15,8,0
http://ufcstats.com/fighter-details/262d32ebda89efc4,"Feb 03, 1997",45%,30%,4.81,2.36,66%,0.43,90%,0.0,20,5,1
http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,"Mar 21, 1992",44%,46%,3.79,3.18,57%,2.31,75%,0.7,26,11,0
http://ufcstats.com/fighter-details/22e07d3da1aa3475,"Sep 10, 1997",55%,16%,3.60,2.94,55%,0.27,56%,0.0,10,5,0
http://ufcstats.com/fighter-details/2b6fc1c02736833d,"Jan 03, 1996",56%,46%,3.76,1.85,60%,3.94,79%,0.2,20,2,0
http://ufcstats.com/fighter-details/52ef95b5860fb28c,"Dec 13, 1996",51%,58%,4.55,4.29,54%,1.19,79%,0.7,18,3,0
http://ufcstats.com/fighter-details/b50a426a33da0012,"Oct 24, 1994",60%,42%,5.98,3.40,59%,0.23,60%,0.2,20,3,0
http://ufcstats.com/fighter-details/d3df1add9d9a7efb,"Feb 07, 1985",48%,25%,2.41,2.79,38%,0.53,51%,0.0,29,14,0
http://ufcstats.com/fighter-details/1091d4d957141094,"Mar 07, 1992",54%,38%,4.38,2.75,48%,2.19,53%,1.1,31,12,0
http://ufcstats.com/fighter-details/efb96bf3e9ada36f,"Dec 02, 1997",43%,41%,4.26,3.76,54%,0.79,73%,0.3,24,9,1
http://ufcstats.com/fighter-details/aa72b0f831d0bfe5,"Dec 18, 1987",53%,34%,2.57,3.43,49%,1.61,57%,1.2,25,7,1
http://ufcstats.com/fighter-details/9211aae062b799d6,"Oct 08, 1977",22%,0%,0.73,2.93,52%,0.00,0%,0.0,19,12,3
